    109  0.18750000E-02  0.88529153E+00  0.84322457E+00  0.23722755E+01
    110  0.18750000E-02  0.89117829E+00  0.85111456E+00  0.23787284E+01
    111  0.18750000E-02  0.89697278E+00  0.85890156E+00  0.23850766E+01
    112  0.18750000E-02  0.90266576E+00  0.86657242E+00  0.23913117E+01
    113  0.18750000E-02  0.90824766E+00  0.87411286E+00  0.23974233E+01
    114  0.18750000E-02  0.91370839E+00  0.88150806E+00  0.24034008E+01
    115  0.18750000E-02  0.91903721E+00  0.88874237E+00  0.24092335E+01
    116  0.18750000E-02  0.92422390E+00  0.89580038E+00  0.24149101E+01
    117  0.18750000E-02  0.92925883E+00  0.90266736E+00  0.24204212E+01
    118  0.18750000E-02  0.93413334E+00  0.90932976E+00  0.24257586E+01
    119  0.18750000E-02  0.93883989E+00  0.91577538E+00  0.24309151E+01
    120  0.18750000E-02  0.94337197E+00  0.92199353E+00  0.24358851E+01
    121  0.18750000E-02  0.94772429E+00  0.92797525E+00  0.24406640E+01
    122  0.18750000E-02  0.95189278E+00  0.93371319E+00  0.24452481E+01
    123  0.18750000E-02  0.95587402E+00  0.93920110E+00  0.24496347E+01
    124  0.18750000E-02  0.95966536E+00  0.94443387E+00  0.24538214E+01
    125  0.18750000E-02  0.96326493E+00  0.94940739E+00  0.24578060E+01
    126  0.18750000E-02  0.96667134E+00  0.95411843E+00  0.24615872E+01
    127  0.18750000E-02  0.96988369E+00  0.95856459E+00  0.24651635E+01
    128  0.18750000E-02  0.97290189E+00  0.96274460E+00  0.24685341E+01
    129  0.18750000E-02  0.97572663E+00  0.96665834E+00  0.24716993E+01
    130  0.18750000E-02  0.97835938E+00  0.97030688E+00  0.24746597E+01
    131  0.18750000E-02  0.98080254E+00  0.97369272E+00  0.24774174E+01
    132  0.18750000E-02  0.98305960E+00  0.97682002E+00  0.24799751E+01
    133  0.18750000E-02  0.98513504E+00  0.97969444E+00  0.24823371E+01
    134  0.18750000E-02  0.98703433E+00  0.98232317E+00  0.24845082E+01
    135  0.18750000E-02  0.98876389E+00  0.98471491E+00  0.24864946E+01
    136  0.18750000E-02  0.99033097E+00  0.98687955E+00  0.24883033E+01
    137  0.18750000E-02  0.99174343E+00  0.98882804E+00  0.24899420E+01
    138  0.18750000E-02  0.99300969E+00  0.99057213E+00  0.24914189E+01
    139  0.18750000E-02  0.99413851E+00  0.99212415E+00  0.24927428E+01
    140  0.18750000E-02  0.99513888E+00  0.99349680E+00  0.24939229E+01
    141  0.18750000E-02  0.99601993E+00  0.99470297E+00  0.24949683E+01
    142  0.18750000E-02  0.99679081E+00  0.99575562E+00  0.24958887E+01
    143  0.18750000E-02  0.99746063E+00  0.99666768E+00  0.24966935E+01
    144  0.18750000E-02  0.99803835E+00  0.99745187E+00  0.24973921E+01
    145  0.18750000E-02  0.99853280E+00  0.99812070E+00  0.24979940E+01
    146  0.18750000E-02  0.99895252E+00  0.99868628E+00  0.24985084E+01
    147  0.18750000E-02  0.99930576E+00  0.99916030E+00  0.24989443E+01
    148  0.18750000E-02  0.99960038E+00  0.99955391E+00  0.24993104E+01
    149  0.18750000E-02  0.99984381E+00  0.99987759E+00  0.24996150E+01
    150  0.18750000E-02  0.10000430E+01  0.10001411E+01  0.24998659E+01
    151  0.18750000E-02  0.10002042E+01  0.10003534E+01  0.25000704E+01
    152  0.18750000E-02  0.10003334E+01  0.10005226E+01  0.25002352E+01
    153  0.18750000E-02  0.10004356E+01  0.10006559E+01  0.25003664E+01
    154  0.18750000E-02  0.10005153E+01  0.10007595E+01  0.25004695E+01
    155  0.18750000E-02  0.10005765E+01  0.10008387E+01  0.25005490E+01
    156  0.18750000E-02  0.10006225E+01  0.10008979E+01  0.25006091E+01
    157  0.18750000E-02  0.10006559E+01  0.10009408E+01  0.25006530E+01
    158  0.18750000E-02  0.10006789E+01  0.10009702E+01  0.25006835E+01
    159  0.18750000E-02  0.10006930E+01  0.10009881E+01  0.25007024E+01
    160  0.18750000E-02  0.10006992E+01  0.10009959E+01  0.25007112E+01
    161  0.18750000E-02  0.10006982E+01  0.10009943E+01  0.25007106E+01
    162  0.18750000E-02  0.10006900E+01  0.10009835E+01  0.25007007E+01
    163  0.18750000E-02  0.10006743E+01  0.10009630E+01  0.25006810E+01
    164  0.18750000E-02  0.10006503E+01  0.10009316E+01  0.25006505E+01
    165  0.18750000E-02  0.10006165E+01  0.10008877E+01  0.25006074E+01
    166  0.18750000E-02  0.10005711E+01  0.10008287E+01  0.25005494E+01
    167  0.18750000E-02  0.10005117E+01  0.10007514E+01  0.25004735E+01
    168  0.18750000E-02  0.10004353E+01  0.10006518E+01  0.25003759E+01
    169  0.18750000E-02  0.10003383E+01  0.10005249E+01  0.25002524E+01
    170  0.18750000E-02  0.10002165E+01  0.10003650E+01  0.25000979E+01
    171  0.18750000E-02  0.10000650E+01  0.10001654E+01  0.24999066E+01
    172  0.18750000E-02  0.99987852E+00  0.99991848E+00  0.24996723E+01
    173  0.18750000E-02  0.99965092E+00  0.99961584E+00  0.24993881E+01
    174  0.18750000E-02  0.99937575E+00  0.99924830E+00  0.24990465E+01
    175  0.18750000E-02  0.99904599E+00  0.99880596E+00  0.24986398E+01
    176  0.18750000E-02  0.99865421E+00  0.99827831E+00  0.24981598E+01
    177  0.18750000E-02  0.99819262E+00  0.99765430E+00  0.24975978E+01
    178  0.18750000E-02  0.99765309E+00  0.99692241E+00  0.24969450E+01
    179  0.18750000E-02  0.99702724E+00  0.99607076E+00  0.24961926E+01
    180  0.18750000E-02  0.99630647E+00  0.99508714E+00  0.24953314E+01
    181  0.18750000E-02  0.99548200E+00  0.99395911E+00  0.24943523E+01
    182  0.18750000E-02  0.99454494E+00  0.99267408E+00  0.24932459E+01
    183  0.18750000E-02  0.99348637E+00  0.99121942E+00  0.24920031E+01
    184  0.18750000E-02  0.99229743E+00  0.98958262E+00  0.24906150E+01
    185  0.18750000E-02  0.99096941E+00  0.98775143E+00  0.24890726E+01
    186  0.18750000E-02  0.98949393E+00  0.98571412E+00  0.24873678E+01
    187  0.18750000E-02  0.98786312E+00  0.98345971E+00  0.24854927E+01
    188  0.18750000E-02  0.98606971E+00  0.98097820E+00  0.24834402E+01
    189  0.18750000E-02  0.98410721E+00  0.97826077E+00  0.24812041E+01
    190  0.18750000E-02  0.98197007E+00  0.97530003E+00  0.24787794E+01
    191  0.18750000E-02  0.97965369E+00  0.97209006E+00  0.24761618E+01
    192  0.18750000E-02  0.97715438E+00  0.96862630E+00  0.24733483E+01
    193  0.18750000E-02  0.97446942E+00  0.96490570E+00  0.24703368E+01
    194  0.18750000E-02  0.97159692E+00  0.96092648E+00  0.24671261E+01
    195  0.18750000E-02  0.96853564E+00  0.95668786E+00  0.24637155E+01
    196  0.18750000E-02  0.96528498E+00  0.95219003E+00  0.24601049E+01
    197  0.18750000E-02  0.96184502E+00  0.94743422E+00  0.24562952E+01
    198  0.18750000E-02  0.95821642E+00  0.94242249E+00  0.24522870E+01
    199  0.18750000E-02  0.95440035E+00  0.93715779E+00  0.24480813E+01
    200  0.18750000E-02  0.95039885E+00  0.93164450E+00  0.24436802E+01
    201  0.18750000E-02  0.94621495E+00  0.92588827E+00  0.24390859E+01
    202  0.18750000E-02  0.94185260E+00  0.91989618E+00  0.24343020E+01
    203  0.18750000E-02  0.93731700E+00  0.91367713E+00  0.24293331E+01
    204  0.18750000E-02  0.93261480E+00  0.90724195E+00  0.24241852E+01
    205  0.18750000E-02  0.92775368E+00  0.90060293E+00  0.24188657E+01
    206  0.18750000E-02  0.92274208E+00  0.89377334E+00  0.24133833E+01
