    235  -.14719652E+00  0.34975671E+00
    236  -.14461546E+00  0.35967937E+00
    237  -.14201137E+00  0.36968546E+00
    238  -.13938335E+00  0.37979445E+00
    239  -.13673145E+00  0.39002269E+00
    240  -.13405644E+00  0.40034932E+00
    241  -.13135650E+00  0.41078586E+00
    242  -.12863317E+00  0.42124632E+00
    243  -.12588447E+00  0.43174675E+00
    244  -.12311003E+00  0.44225020E+00
    245  -.12030995E+00  0.45275615E+00
    246  -.11748136E+00  0.46328888E+00
    247  -.11462370E+00  0.47388880E+00
    248  -.11173710E+00  0.48459840E+00
    249  -.10881751E+00  0.49552093E+00
    250  -.10586706E+00  0.50667089E+00
    251  -.10288480E+00  0.51808818E+00
    252  -.99868876E-01  0.52975566E+00
    253  -.96824263E-01  0.54155376E+00
    254  -.93745597E-01  0.55342725E+00
    255  -.90637386E-01  0.56520827E+00
    256  -.87497896E-01  0.57678283E+00
    257  -.84327143E-01  0.58801190E+00
    258  -.81126319E-01  0.59883047E+00
    259  -.77894935E-01  0.60917736E+00
    260  -.74631894E-01  0.61907026E+00
    261  -.71337631E-01  0.62852469E+00
    262  -.68011894E-01  0.63764904E+00
    263  -.64652573E-01  0.64652621E+00
    264  -.61265076E-01  0.65519906E+00
    265  -.57847512E-01  0.66365307E+00
    266  -.54406236E-01  0.67174441E+00
    267  -.50946030E-01  0.67916354E+00
    268  -.47468429E-01  0.68557429E+00
    269  -.43979943E-01  0.69070258E+00
    270  -.40478633E-01  0.69435649E+00
    271  -.36970156E-01  0.69623604E+00
    272  -.33464882E-01  0.69609959E+00
    273  -.29966618E-01  0.69467144E+00
    274  -.26474653E-01  0.69285688E+00
    275  -.22988964E-01  0.69072130E+00
    276  -.19492420E-01  0.68837834E+00
    277  -.15997866E-01  0.68635656E+00
    278  -.12507488E-01  0.68485948E+00
    279  -.90371174E-02  0.68391684E+00
    280  -.55846006E-02  0.68333462E+00
    281  -.21315048E-02  0.68273232E+00
    282  0.13260056E-02  0.68197754E+00
    283  0.48048265E-02  0.68107417E+00
    284  0.82721557E-02  0.68026521E+00
    285  0.11716432E-01  0.67971725E+00
    286  0.15146663E-01  0.67934637E+00
    287  0.18585229E-01  0.67895631E+00
    288  0.22041217E-01  0.67845652E+00
    289  0.25509234E-01  0.67789426E+00
    290  0.28974811E-01  0.67745007E+00
    291  0.32405874E-01  0.67727443E+00
    292  0.35828427E-01  0.67722984E+00
    293  0.39263753E-01  0.67714295E+00
    294  0.42729850E-01  0.67695789E+00
    295  0.46195658E-01  0.67675220E+00
    296  0.49636748E-01  0.67661468E+00
    297  0.53057018E-01  0.67656078E+00
    298  0.56483578E-01  0.67649014E+00
    299  0.59930847E-01  0.67628160E+00
    300  0.63389003E-01  0.67601656E+00
    301  0.66844129E-01  0.67581699E+00
    302  0.70289683E-01  0.67573383E+00
    303  0.73709892E-01  0.67576894E+00
    304  0.77106623E-01  0.67567363E+00
    305  0.80556000E-01  0.67533730E+00
    306  0.84043269E-01  0.67514433E+00
    307  0.87508602E-01  0.67533586E+00
    308  0.90882800E-01  0.67526118E+00
    309  0.94219412E-01  0.67516596E+00
    310  0.97693206E-01  0.67513605E+00
    311  0.10122813E+00  0.67460708E+00
    312  0.10467622E+00  0.67404413E+00
    313  0.10799980E+00  0.67508604E+00
    314  0.11153686E+00  0.67472696E+00
    315  0.11519163E+00  0.67428605E+00
    316  0.11857174E+00  0.67454278E+00
    317  0.12238906E+00  0.67341681E+00
    318  0.12627099E+00  0.67443863E+00
    319  0.13016064E+00  0.67485835E+00
    320  0.13392910E+00  0.67624490E+00
    321  0.13813695E+00  0.67305005E+00
    322  0.14251544E+00  0.67383884E+00
    323  0.14631016E+00  0.67474423E+00
    324  0.15034466E+00  0.67360609E+00
    325  0.15495501E+00  0.67226843E+00
    326  0.15908643E+00  0.67277498E+00
    327  0.16298197E+00  0.67319284E+00
    328  0.16714592E+00  0.67391503E+00
    329  0.17152897E+00  0.67375211E+00
    330  0.17565429E+00  0.67345696E+00
    331  0.17964916E+00  0.67349255E+00
    332  0.18373649E+00  0.67345619E+00
    333  0.18801032E+00  0.67318780E+00
    334  0.19214341E+00  0.67268818E+00
    335  0.19620862E+00  0.67188282E+00
    336  0.20028524E+00  0.67152493E+00
    337  0.20447165E+00  0.67218637E+00
    338  0.20861836E+00  0.67203585E+00
    339  0.21271558E+00  0.67183356E+00
    340  0.21680357E+00  0.67181090E+00
    341  0.22093063E+00  0.67194044E+00
    342  0.22505642E+00  0.67176757E+00
    343  0.22916899E+00  0.67102936E+00
    344  0.23327777E+00  0.66986755E+00
    345  0.23739492E+00  0.66853559E+00
    346  0.24152461E+00  0.66728201E+00
    347  0.24565958E+00  0.66625524E+00
    348  0.24979004E+00  0.66615908E+00
    349  0.25391718E+00  0.66701460E+00
    350  0.25804295E+00  0.66794412E+00
    351  0.26216441E+00  0.66773260E+00
    352  0.26628563E+00  0.66561645E+00
    353  0.27041799E+00  0.65807641E+00
    354  0.27459028E+00  0.64509684E+00
    355  0.27882965E+00  0.61882118E+00
    356  0.28320332E+00  0.58361063E+00
    357  0.28775704E+00  0.52831418E+00
    358  0.29259267E+00  0.45768363E+00
    359  0.29778676E+00  0.36977654E+00
    360  0.30342554E+00  0.27620765E+00
    361  0.30953632E+00  0.18614030E+00
    362  0.31610022E+00  0.11220482E+00
    363  0.32303473E+00  0.60153924E-01
    364  0.33022902E+00  0.28456076E-01
    365  0.33758058E+00  0.11806116E-01
    366  0.34501423E+00  0.41338356E-02
    367  0.35248617E+00  0.11068779E-02
    368  0.35997537E+00  0.33257345E-03
    369  0.36747969E+00  0.14200863E-02
    370  0.37501098E+00  0.50761754E-02
    371  0.38258844E+00  0.12079917E-01
    372  0.39024453E+00  0.23462483E-01
    373  0.39802194E+00  0.40210187E-01
    374  0.40595318E+00  0.61837176E-01
    375  0.41407991E+00  0.87016900E-01
    376  0.42243492E+00  0.11519202E+00
    377  0.43100787E+00  0.14376828E+00
    378  0.43982031E+00  0.17024458E+00
    379  0.44887650E+00  0.19628852E+00
    380  0.45812674E+00  0.22020111E+00
    381  0.46759624E+00  0.24050810E+00
    382  0.47728335E+00  0.26023965E+00
    383  0.48725561E+00  0.28863026E+00
    384  0.49753665E+00  0.32485419E+00
    385  0.50857153E+00  0.37838337E+00
    386  0.52043490E+00  0.45690729E+00
    387  0.53326460E+00  0.53194121E+00
    388  0.54727778E+00  0.60678052E+00
    389  0.56329369E+00  0.77158829E+00
    390  0.58250031E+00  0.97434960E+00
    391  0.60478929E+00  0.11122450E+01
    392  0.62923760E+00  0.12043168E+01
    393  0.65488238E+00  0.12617994E+01
    394  0.68185464E+00  0.12879267E+01
    395  0.70964205E+00  0.13298434E+01
    396  0.73799173E+00  0.13187909E+01
    397  0.76649198E+00  0.13487128E+01
    398  0.79657495E+00  0.13607853E+01
    399  0.82773393E+00  0.13680136E+01
    400  0.86693439E+00  0.14079109E+01
