     1  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     2  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     3  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     4  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     5  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     6  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     7  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     8  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
     9  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    10  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    11  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    12  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    13  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    14  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    15  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    16  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    17  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    18  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    19  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    20  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    21  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    22  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    23  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    24  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    25  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    26  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    27  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    28  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    29  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    30  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    31  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    32  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    33  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    34  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    35  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    36  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    37  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    38  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    39  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    40  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    41  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
    42  0.18750000E-02  0.10000000E+01  0.10000000E+01  0.25000000E+01
