     1  -.60000002E+00  0.00000000E+00
     2  -.59812502E+00  0.00000000E+00
     3  -.59625002E+00  0.00000000E+00
     4  -.59437502E+00  0.00000000E+00
     5  -.59250002E+00  0.00000000E+00
     6  -.59062502E+00  0.00000000E+00
     7  -.58875002E+00  0.00000000E+00
     8  -.58687502E+00  0.00000000E+00
     9  -.58500002E+00  0.00000000E+00
    10  -.58312502E+00  0.00000000E+00
    11  -.58125002E+00  0.00000000E+00
    12  -.57937502E+00  0.00000000E+00
    13  -.57750002E+00  0.00000000E+00
    14  -.57562502E+00  0.00000000E+00
    15  -.57375002E+00  0.00000000E+00
    16  -.57187502E+00  0.00000000E+00
    17  -.57000002E+00  0.00000000E+00
    18  -.56812502E+00  0.00000000E+00
    19  -.56625002E+00  0.00000000E+00
    20  -.56437502E+00  0.00000000E+00
    21  -.56250002E+00  0.00000000E+00
    22  -.56062502E+00  0.00000000E+00
    23  -.55875002E+00  0.00000000E+00
    24  -.55687502E+00  0.00000000E+00
    25  -.55500002E+00  0.00000000E+00
    26  -.55312502E+00  0.00000000E+00
    27  -.55125002E+00  0.00000000E+00
    28  -.54937502E+00  0.00000000E+00
    29  -.54750002E+00  0.00000000E+00
    30  -.54562502E+00  0.00000000E+00
    31  -.54375002E+00  0.00000000E+00
    32  -.54187502E+00  0.00000000E+00
    33  -.54000002E+00  0.00000000E+00
    34  -.53812502E+00  0.00000000E+00
    35  -.53625002E+00  0.00000000E+00
    36  -.53437502E+00  0.00000000E+00
    37  -.53250002E+00  0.00000000E+00
    38  -.53062502E+00  0.00000000E+00
    39  -.52875002E+00  0.00000000E+00
    40  -.52687502E+00  0.00000000E+00
    41  -.52500002E+00  0.00000000E+00
    42  -.52312502E+00  0.00000000E+00
    43  -.52125002E+00  0.00000000E+00
    44  -.51937502E+00  0.00000000E+00
    45  -.51750002E+00  0.00000000E+00
    46  -.51562502E+00  0.00000000E+00
    47  -.51375002E+00  0.00000000E+00
    48  -.51187502E+00  0.00000000E+00
    49  -.51000002E+00  0.00000000E+00
    50  -.50812502E+00  0.00000000E+00
    51  -.50625002E+00  0.00000000E+00
    52  -.50437502E+00  0.00000000E+00
    53  -.50250002E+00  0.00000000E+00
    54  -.50062502E+00  0.00000000E+00
    55  -.49875002E+00  0.00000000E+00
    56  -.49687502E+00  0.00000000E+00
    57  -.49500002E+00  0.00000000E+00
    58  -.49312502E+00  0.00000000E+00
    59  -.49125002E+00  0.00000000E+00
    60  -.48937502E+00  0.00000000E+00
    61  -.48750002E+00  0.00000000E+00
    62  -.48562502E+00  0.00000000E+00
    63  -.48375002E+00  0.00000000E+00
    64  -.48187502E+00  0.00000000E+00
    65  -.48000002E+00  0.00000000E+00
    66  -.47812502E+00  0.00000000E+00
    67  -.47625002E+00  0.00000000E+00
    68  -.47437502E+00  0.00000000E+00
    69  -.47250002E+00  0.00000000E+00
    70  -.47062502E+00  0.00000000E+00
